ОКТМО,name

01000000000,Муниципальные образования Алтайского края
"87636444000,""Населенные пункты, входящие в состав сельского поселения Митрофан-Дикост Троицко-Печорского муниципального района"""
"87636447000,""Населенные пункты, входящие в состав сельского поселения Мылва Троицко-Печорского муниципального района"""
"87636450000,""Населенные пункты, входящие в состав сельского поселения Нижняя Омра Троицко-Печорского муниципального района"""
"87636455000,""Населенные пункты, входящие в состав сельского поселения Покча Троицко-Печорского муниципального района"""
"87636477000,""Населенные пункты, входящие в состав сельского поселения Усть-Илыч Троицко-Печорского муниципального района"""
"87636498000,""Населенные пункты, входящие в состав сельского поселения Якша Троицко-Печорского муниципального района"""
87636700000,Межселенные территории Троицко-Печорского муниципального района
"87636701000,""Межселенные территории, входящие в состав территории Троицко-Печорского муниципального района, кроме территорий городских и сельских поселений"""
87640000000,Удорский муниципальный район
87640100000,Городские поселения Удорского муниципального района/
"87640152000,""Населенные пункты, входящие в состав городского поселения Благоево Удорского муниципального района"""
"87640153000,""Населенные пункты, входящие в состав городского поселения Междуреченск Удорского муниципального района"""
"87640155000,""Населенные пункты, входящие в состав городского поселения Усогорск Удорского муниципального района"""
87640400000,Сельские поселения Удорского муниципального района/
"87640403000,""Населенные пункты, входящие в состав сельского поселения Буткан Удорского муниципального района"""
"87640405000,""Населенные пункты, входящие в состав сельского поселения Важгорт Удорского муниципального района"""
"87640410000,""Населенные пункты, входящие в состав сельского поселения Вожский Удорского муниципального района"""
"87640415000,""Населенные пункты, входящие в состав сельского поселения Глотово Удорского муниципального района"""
"87640420000,""Населенные пункты, входящие в состав сельского поселения Ёдва Удорского муниципального района"""
"87640430000,""Населенные пункты, входящие в состав сельского поселения Кослан Удорского муниципального района"""
"87640435000,""Населенные пункты, входящие в состав сельского поселения Большая Пучкома Удорского муниципального района"""
"87640440000,""Населенные пункты, входящие в состав сельского поселения Большая Пысса Удорского муниципального района"""
"87640450000,""Населенные пункты, входящие в состав сельского поселения Чернутьево Удорского муниципального района"""
"87640453000,""Населенные пункты, входящие в состав сельского поселения Чим Удорского муниципального района"""
"87640455000,""Населенные пункты, входящие в состав сельского поселения Чупрово Удорского муниципального района"""
87644000000,Усть-Вымский муниципальный район
87644100000,Городские поселения Усть-Вымского муниципального района/
"87644105000,""Населенные пункты, входящие в состав городского поселения Микунь Усть-Вымского муниципального района"""
"87644155000,""Населенные пункты, входящие в состав городского поселения Жешарт Усть-Вымского муниципального района"""
87644400000,Сельские поселения Усть-Вымского муниципального района/
"87644405000,""Населенные пункты, входящие в состав сельского поселения Айкино Усть-Вымского муниципального района"""
"87644410000,""Населенные пункты, входящие в состав сельского поселения Вежайка Усть-Вымского муниципального района"""
"87644415000,""Населенные пункты, входящие в состав сельского поселения Гам Усть-Вымского муниципального района"""
"87644416000,""Населенные пункты, входящие в состав сельского поселения Донаёль Усть-Вымского муниципального района"""
"87644418000,""Населенные пункты, входящие в состав сельского поселения Илья-Шор Усть-Вымского муниципального района"""
"87644420000,""Населенные пункты, входящие в состав сельского поселения Кожмудор Усть-Вымского муниципального района"""
"87644423000,""Населенные пункты, входящие в состав сельского поселения Мадмас Усть-Вымского муниципального района"""
"87644425000,""Населенные пункты, входящие в состав сельского поселения Межег Усть-Вымского муниципального района"""
"87644434000,""Населенные пункты, входящие в состав сельского поселения Студенец Усть-Вымского муниципального района"""
"87644440000,""Населенные пункты, входящие в состав сельского поселения Усть-Вымь Усть-Вымского муниципального района"""
87648000000,Усть-Куломский муниципальный район
87648400000,Сельские поселения Усть-Куломского муниципального района/
"87648415000,""Населенные пункты, входящие в состав сельского поселения Вольдино Усть-Куломского муниципального района"""
"87648420000,""Населенные пункты, входящие в состав сельского поселения Нижний Воч Усть-Куломского муниципального района"""
"87648423000,""Населенные пункты, входящие в состав сельского поселения Диасёръя Усть-Куломского муниципального района"""
"87648425000,""Населенные пункты, входящие в состав сельского поселения Деревянск Усть-Куломского муниципального района"""
"87648435000,""Населенные пункты, входящие в состав сельского поселения Дон Усть-Куломского муниципального района"""
"87648440000,""Населенные пункты, входящие в состав сельского поселения Кебанъёль Усть-Куломского муниципального района"""
"87648445000,""Населенные пункты, входящие в состав сельского поселения Керчомъя Усть-Куломского муниципального района"""
"87648447000,""Населенные пункты, входящие в состав сельского поселения Кужба Усть-Куломского муниципального района"""
"87648450000,""Населенные пункты, входящие в состав сельского поселения Мыёлдино Усть-Куломского муниципального района"""
"87648454000,""Населенные пункты, входящие в состав сельского поселения Крутоборка Усть-Куломского муниципального района"""
"87648455000,""Населенные пункты, входящие в состав сельского поселения Парч Усть-Куломского муниципального района"""
"87648460000,""Населенные пункты, входящие в состав сельского поселения Пожег Усть-Куломского муниципального района"""
"87648465000,""Населенные пункты, входящие в состав сельского поселения Помоздино Усть-Куломского муниципального района"""
"87648470000,""Населенные пункты, входящие в состав сельского поселения Зимстан Усть-Куломского муниципального района"""
"87648475000,""Населенные пункты, входящие в состав сельского поселения Руч Усть-Куломского муниципального района"""
"87648480000,""Населенные пункты, входящие в состав сельского поселения Тимшер Усть-Куломского муниципального района"""
"87648485000,""Населенные пункты, входящие в состав сельского поселения Усть-Кулом Усть-Куломского муниципального района"""
"87648490000,""Населенные пункты, входящие в состав сельского поселения Усть-Нем Усть-Куломского муниципального района"""
"87648495000,""Населенные пункты, входящие в состав сельского поселения Югыдъяг Усть-Куломского муниципального района"""
87652000000,Усть-Цилемский муниципальный район
87652400000,Сельские поселения Усть-Цилемского муниципального района/
"87652405000,""Населенные пункты, входящие в состав сельского поселения Среднее Бугаево Усть-Цилемского муниципального района"""
"87652410000,""Населенные пункты, входящие в состав сельского поселения Ёрмица Усть-Цилемского муниципального района"""
"87652415000,""Населенные пункты, входящие в состав сельского поселения Коровий Ручей Усть-Цилемского муниципального района"""
"87652420000,""Населенные пункты, входящие в состав сельского поселения Нерица Усть-Цилемского муниципального района"""
"87652425000,""Населенные пункты, входящие в состав сельского поселения Новый Бор Усть-Цилемского муниципального района"""
"87652430000,""Населенные пункты, входящие в состав сельского поселения Окунев Нос Усть-Цилемского муниципального района"""
"87652435000,""Населенные пункты, входящие в состав сельского поселения Замежная Усть-Цилемского муниципального района"""
"87652438000,""Населенные пункты, входящие в состав сельского поселения Уег Усть-Цилемского муниципального района"""
"87652440000,""Населенные пункты, входящие в состав сельского поселения Усть-Цильма Усть-Цилемского муниципального района"""
"87652445000,""Населенные пункты, входящие в состав сельского поселения Хабариха Усть-Цилемского муниципального района"""
"87652450000,""Населенные пункты, входящие в состав сельского поселения Трусово Усть-Цилемского муниципального района"""
88000000000,Муниципальные образования Республики Марий Эл
"88000000000,""Населенные пункты, входящие в состав муниципальных образований Республики Марий Эл"""
88500000000,Муниципальные округа Республики Марий Эл/
88516000000,Килемарский муниципальный округ
"88516000000,""Населенные пункты, входящие в состав Килемарского муниципального округа"""
88600000000,Муниципальные районы Республики Марий Эл
88604000000,Волжский муниципальный район
88604100000,Городские поселения Волжского муниципального района/
"88604159000,""Населенные пункты, входящие в состав городского поселения Приволжский Волжского муниципального района"""
88604400000,Сельские поселения Волжского муниципального района/
"88604405000,""Населенные пункты, входящие в состав сельского поселения Большепаратское Волжского муниципального района"""
"88604418000,""Населенные пункты, входящие в состав сельского поселения Карамасское Волжского муниципального района"""
"88604424000,""Населенные пункты, входящие в состав сельского поселения Обшиярское Волжского муниципального района"""
"88604435000,""Населенные пункты, входящие в состав сельского поселения Петъяльское Волжского муниципального района"""
"88604442000,""Населенные пункты, входящие в состав сельского поселения Помарское Волжского муниципального района"""
"88604447000,""Населенные пункты, входящие в состав сельского поселения Сотнурское Волжского муниципального района"""
"88604469000,""Населенные пункты, входящие в состав сельского поселения Эмековское Волжского муниципального района"""
88608000000,Горномарийский муниципальный район
88608400000,Сельские поселения Горномарийского муниципального района/
"88608420000,""Населенные пункты, входящие в состав сельского поселения Виловатовское Горномарийского муниципального района"""
"88608425000,""Населенные пункты, входящие в состав сельского поселения Еласовское Горномарийского муниципального района"""
"88608430000,""Населенные пункты, входящие в состав сельского поселения Емешевское Горномарийского муниципального района"""
"88608435000,""Населенные пункты, входящие в состав сельского поселения Озеркинское Горномарийского муниципального района"""
"88608440000,""Населенные пункты, входящие в состав сельского поселения Красноволжское Горномарийского муниципального района"""
"88608445000,""Населенные пункты, входящие в состав сельского поселения Кузнецовское Горномарийского муниципального района"""
"88608450000,""Населенные пункты, входящие в состав сельского поселения Микряковское Горномарийского муниципального района"""
"88608455000,""Населенные пункты, входящие в состав сельского поселения Пайгусовское Горномарийского муниципального района"""
"88608465000,""Населенные пункты, входящие в состав сельского поселения Троицко-Посадское Горномарийского муниципального района"""
"88608470000,""Населенные пункты, входящие в состав сельского поселения Усолинское Горномарийского муниципального района"""
88612000000,Звениговский муниципальный район
88612100000,Городские поселения Звениговского муниципального района/
"88612101000,""Населенные пункты, входящие в состав городского поселения Звенигово Звениговского муниципального района"""
"88612162000,""Населенные пункты, входящие в состав городского поселения Красногорский Звениговского муниципального района"""
"88612184000,""Населенные пункты, входящие в состав городского поселения Суслонгер Звениговского муниципального района"""
88612400000,Сельские поселения Звениговского муниципального района/
"88612405000,""Населенные пункты, входящие в состав сельского поселения Исменецкое Звениговского муниципального района"""
"88612420000,""Населенные пункты, входящие в состав сельского поселения Кокшамарское Звениговского муниципального района"""
"88612425000,""Населенные пункты, входящие в состав сельского поселения Красноярское Звениговского муниципального района"""
"88612430000,""Населенные пункты, входящие в состав сельского поселения Кужмарское Звениговского муниципального района"""
"88612440000,""Населенные пункты, входящие в состав сельского поселения Черноозерское Звениговского муниципального района"""
"88612445000,""Населенные пункты, входящие в состав сельского поселения Шелангерское Звениговского муниципального района"""
"88612450000,""Населенные пункты, входящие в состав сельского поселения Кокшайское Звениговского муниципального района"""
88620000000,Куженерский муниципальный район
88620100000,Городские поселения Куженерского муниципального района/
"88620151000,""Населенные пункты, входящие в состав городского поселения Куженер Куженерского муниципального района"""
88620400000,Сельские поселения Куженерского муниципального района/
"88620420000,""Населенные пункты, входящие в состав сельского поселения Иштымбальское Куженерского муниципального района"""
"88620440000,""Населенные пункты, входящие в состав сельского поселения Шудумарское Куженерского муниципального района"""
"88620450000,""Населенные пункты, входящие в состав сельского поселения Русско-Шойское Куженерского муниципального района"""
"88620460000,""Населенные пункты, входящие в состав сельского поселения Салтакъяльское Куженерского муниципального района"""
"88620470000,""Населенные пункты, входящие в состав сельского поселения Токтайбелякское Куженерского муниципального района"""
"88620480000,""Населенные пункты, входящие в состав сельского поселения Тумьюмучашское Куженерского муниципального района"""
"88620485000,""Населенные пункты, входящие в состав сельского поселения Шорсолинское Куженерского муниципального района"""
"88620490000,""Населенные пункты, входящие в состав сельского поселения Юледурское Куженерского муниципального района"""
88624000000,Мари-Турекский муниципальный район
88624100000,Городские поселения Мари-Турекского муниципального района/
"88624151000,""Населенные пункты, входящие в состав городского поселения Мари-Турек Мари-Турекского муниципального района"""
88624400000,Сельские поселения Мари-Турекского муниципального района/
"88624405000,""Населенные пункты, входящие в состав сельского поселения Карлыганское Мари-Турекского муниципального района"""
"88624410000,""Населенные пункты, входящие в состав сельского поселения Косолаповское Мари-Турекского муниципального района"""
"88624420000,""Населенные пункты, входящие в состав сельского поселения Мари-Биляморское Мари-Турекского муниципального района"""
"88624422000,""Населенные пункты, входящие в состав сельского поселения Марийское Мари-Турекского муниципального района"""
"88624445000,""Населенные пункты, входящие в состав сельского поселения Хлебниковское Мари-Турекского муниципального района"""
88628000000,Медведевский муниципальный район
88628100000,Городские поселения Медведевского муниципального района/
"88628151000,""Населенные пункты, входящие в состав городского поселения Медведево Медведевского муниципального района"""
"88628160000,""Населенные пункты, входящие в состав городского поселения Краснооктябрьский Медведевского муниципального района"""
88628400000,Сельские поселения Медведевского муниципального района/
"88628405000,""Населенные пункты, входящие в состав сельского поселения Азановское Медведевского муниципального района"""
"88628407000,""Населенные пункты, входящие в состав сельского поселения Азяковское Медведевского муниципального района"""
"88628410000,""Населенные пункты, входящие в состав сельского поселения Ежовское Медведевского муниципального района"""
"88628412000,""Населенные пункты, входящие в состав сельского поселения Знаменское Медведевского муниципального района"""
"88628417000,""Населенные пункты, входящие в состав сельского поселения Куярское Медведевского муниципального района"""
"88628418000,""Населенные пункты, входящие в состав сельского поселения Кузнецовское Медведевского муниципального района"""
"88628419000,""Населенные пункты, входящие в состав сельского поселения Кундышское Медведевского муниципального района"""
"88628420000,""Населенные пункты, входящие в состав сельского поселения Люльпанское Медведевского муниципального района"""
"88628425000,""Населенные пункты, входящие в состав сельского поселения Пекшиксолинское Медведевского муниципального района"""
"88628430000,""Населенные пункты, входящие в состав сельского поселения Нурминское Медведевского муниципального района"""
"88628440000,""Населенные пункты, входящие в состав сельского поселения Русско-Кукморское Медведевского муниципального района"""
"88628442000,""Населенные пункты, входящие в состав сельского поселения Руэмское Медведевского муниципального района"""
"88628448000,""Населенные пункты, входящие в состав сельского поселения Сенькинское Медведевского муниципального района"""
"88628450000,""Населенные пункты, входящие в состав сельского поселения Сидоровское Медведевского муниципального района"""
"88628470000,""Населенные пункты, входящие в состав сельского поселения Шойбулакское Медведевского муниципального района"""
"88628480000,""Населенные пункты, входящие в состав сельского поселения Юбилейное Медведевского муниципального района"""
88632000000,Моркинский муниципальный район
88632100000,Городские поселения Моркинского муниципального района/
"88632151000,""Населенные пункты, входящие в состав городского поселения Морки Моркинского муниципального района"""
88632400000,Сельские поселения Моркинского муниципального района/
"88632415000,""Населенные пункты, входящие в состав сельского поселения Зеленогорское Моркинского муниципального района"""
"88632425000,""Населенные пункты, входящие в состав сельского поселения Коркатовское Моркинского муниципального района"""
"88632426000,""Населенные пункты, входящие в состав сельского поселения Красностекловарское Моркинского муниципального района"""
"88632445000,""Населенные пункты, входящие в состав сельского поселения Октябрьское Моркинского муниципального района"""
"88632455000,""Населенные пункты, входящие в состав сельского поселения Себеусадское Моркинского муниципального района"""
"88632460000,""Населенные пункты, входящие в состав сельского поселения Семисолинское Моркинского муниципального района"""
"88632470000,""Населенные пункты, входящие в состав сельского поселения Шалинское Моркинского муниципального района"""
"88632475000,""Населенные пункты, входящие в состав сельского поселения Шиньшинское Моркинского муниципального района"""
"88632480000,""Населенные пункты, входящие в состав сельского поселения Шоруньжинское Моркинского муниципального района"""
88636000000,Новоторъяльский муниципальный район
88636100000,Городские поселения Новоторъяльского муниципального района/
"88636151000,""Населенные пункты, входящие в состав городского поселения Новый Торъял Новоторъяльского муниципального района"""
88636400000,Сельские поселения Новоторъяльского муниципального района/
"88636420000,""Населенные пункты, входящие в состав сельского поселения Масканурское Новоторъяльского муниципального района"""
"88636435000,""Населенные пункты, входящие в состав сельского поселения Пектубаевское Новоторъяльского муниципального района"""
"88636440000,""Населенные пункты, входящие в состав сельского поселения Староторъяльское Новоторъяльского муниципального района"""
"88636450000,""Населенные пункты, входящие в состав сельского поселения Чуксолинское Новоторъяльского муниципального района"""
88640000000,Оршанский муниципальный район
88640100000,Городские поселения Оршанского муниципального района/
"88640151000,""Населенные пункты, входящие в состав городского поселения Оршанка Оршанского муниципального района"""
88640400000,Сельские поселения Оршанского муниципального района/
"88640405000,""Населенные пункты, входящие в состав сельского поселения Великопольское Оршанского муниципального района"""
"88640420000,""Населенные пункты, входящие в состав сельского поселения Марковское Оршанского муниципального района"""
"88640450000,""Населенные пункты, входящие в состав сельского поселения Шулкинское Оршанского муниципального района"""
88644000000,Параньгинский муниципальный район
88644100000,Городские поселения Параньгинского муниципального района/
"88644151000,""Населенные пункты, входящие в состав городского поселения Параньга Параньгинского муниципального района"""
88644400000,Сельские поселения Параньгинского муниципального района/
"88644411000,""Населенные пункты, входящие в состав сельского поселения Алашайское Параньгинского муниципального района"""
"88644422000,""Населенные пункты, входящие в состав сельского поселения Елеевское Параньгинского муниципального района"""
"88644433000,""Населенные пункты, входящие в состав сельского поселения Илетское Параньгинского муниципального района"""
"88644444000,""Населенные пункты, входящие в состав сельского поселения Ильпанурское Параньгинского муниципального района"""
"88644455000,""Населенные пункты, входящие в состав сельского поселения Куракинское Параньгинского муниципального района"""
"88644477000,""Населенные пункты, входящие в состав сельского поселения Портянурское Параньгинского муниципального района"""
"88644480000,""Населенные пункты, входящие в состав сельского поселения Русско-Ляжмаринское Параньгинского муниципального района"""
"88644488000,""Населенные пункты, входящие в состав сельского поселения Усолинское Параньгинского муниципального района"""
88648000000,Сернурский муниципальный район
88648100000,Городские поселения Сернурского муниципального района/
"88648151000,""Населенные пункты, входящие в состав городского поселения Сернур Сернурского муниципального района"""
88648400000,Сельские поселения Сернурского муниципального района/
"88648415000,""Населенные пункты, входящие в состав сельского поселения Дубниковское Сернурского муниципального района"""
"88648420000,""Населенные пункты, входящие в состав сельского поселения Зашижемское Сернурского муниципального района"""
"88648425000,""Населенные пункты, входящие в состав сельского поселения Казанское Сернурского муниципального района"""
"88648435000,""Населенные пункты, входящие в состав сельского поселения Кукнурское Сернурского муниципального района"""
"88648445000,""Населенные пункты, входящие в состав сельского поселения Марисолинское Сернурского муниципального района"""
"88648455000,""Населенные пункты, входящие в состав сельского поселения Верхнекугенерское Сернурского муниципального района"""
"88648468000,""Населенные пункты, входящие в состав сельского поселения Сердежское Сернурского муниципального района"""
"88648475000,""Населенные пункты, входящие в состав сельского поселения Чендемеровское Сернурского муниципального района"""
88652000000,Советский муниципальный район
88652100000,Городские поселения Советского муниципального района/
"88652151000,""Населенные пункты, входящие в состав городского поселения Советский Советского муниципального района"""
88652400000,Сельские поселения Советского муниципального района/
"88652410000,""Населенные пункты, входящие в состав сельского поселения Алексеевское Советского муниципального района"""
"88652420000,""Населенные пункты, входящие в состав сельского поселения Верх-Ушнурское Советского муниципального района"""
"88652430000,""Населенные пункты, входящие в состав сельского поселения Вятское Советского муниципального района"""
"88652447000,""Населенные пункты, входящие в состав сельского поселения Кужмаринское Советского муниципального района"""
"88652470000,""Населенные пункты, входящие в состав сельского поселения Михайловское Советского муниципального района"""
"88652490000,""Населенные пункты, входящие в состав сельского поселения Ронгинское Советского муниципального района"""
"88652492000,""Населенные пункты, входящие в состав сельского поселения Солнечное Советского муниципального района"""
88656000000,Юринский муниципальный район
88656100000,Городские поселения Юринского муниципального района/
"88656151000,""Населенные пункты, входящие в состав городского поселения Юрино Юринского муниципального района"""
88656400000,Сельские поселения Юринского муниципального района/
"88656411000,""Населенные пункты, входящие в состав сельского поселения Васильевское Юринского муниципального района"""
"88656422000,""Населенные пункты, входящие в состав сельского поселения Козиковское Юринского муниципального района"""
"88656466000,""Населенные пункты, входящие в состав сельского поселения Марьинское Юринского муниципального района"""
"88656474000,""Населенные пункты, входящие в состав сельского поселения Быковское Юринского муниципального района"""
"88656477000,""Населенные пункты, входящие в состав сельского поселения Юркинское Юринского муниципального района"""
89000000000,Муниципальные образования Республики Мордовии
"89000000000,""Населенные пункты, входящие в состав муниципальных образований Республики Мордовии"""
89600000000,Муниципальные районы Республики Мордовии
89603000000,Ардатовский муниципальный район
89603100000,Городские поселения Ардатовского муниципального района/
"89603101000,""Населенные пункты, входящие в состав городского поселения Ардатов Ардатовского муниципального района"""
"89603155000,""Населенные пункты, входящие в состав городского поселения Тургеневское Ардатовского муниципального района"""
89603400000,Сельские поселения Ардатовского муниципального района/
"89603402000,""Населенные пункты, входящие в состав сельского поселения Ардатовское Ардатовского муниципального района"""
"89603404000,""Населенные пункты, входящие в состав сельского поселения Баевское Ардатовского муниципального района"""
"89603412000,""Населенные пункты, входящие в состав сельского поселения Каласевское Ардатовского муниципального района"""
